fid,ogc_fid,sa2_main16,sa2_5dig16,sa2_name16,sa3_code16,sa3_name16,sa4_code16,sa4_name16,gcc_code16,gcc_name16,ste_code16,ste_name16,areasqkm16,Long,Lat,EJD_Total,EJD_AgriFor,EJD_Mining,EJD_Manufacturing,EJD_Util,EJD_Constr,EJD_Wholesale,EJD_Retail,EJD_AccoFood,EJD_Logistic,EJD_IT,EJD_Fin,EJD_RealEst,EJD_ProfServ,EJD_Admin,EJD_GovDef,EJD_Edu,EJD_Health,EJD_Arts,EJD_Other,EMP_Total_2016,EMP_Total_2021,ERP_2014,ERP_2015,ERP_2016,ERP_2017,ERP_2018,ERP_2019,ERP_2020,EJD_Total_Level
1130,1912,507011260,51260,Jandakot,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,15.7037,115.8708373,-32.10162089,52549.31163,416.8137237,1897.802584,3365.306921,1264.071377,4473.812716,1712.043544,5354.904898,3112.584087,2563.208517,551.2330921,1590.356586,965.2092014,3913.065724,1507.868362,3321.470323,4482.778628,6462.706418,894.0041315,1960.53597,0,0,2828,2770,2711,2689,2670,2644,2633,Lv 8
1131,1913,507021164,51164,East Fremantle,50702,Fremantle,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,3.1384,115.7681674,-32.03794023,54307.42239,419.2029848,1786.109026,2931.027467,594.3820535,4155.292218,1414.772173,5297.717249,3856.35382,2136.049946,657.2139462,1718.338269,1115.470027,4561.095332,1615.621762,3699.390038,5043.22934,7640.717875,1040.742977,2168.579589,0,0,7769,7731,7680,7770,7809,7837,7908,Lv 8
1132,1914,507021165,51165,Fremantle,50702,Fremantle,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,29.2192,115.5963311,-32.0209747,34216.24691,386.9703736,724.3696208,1635.131577,252.3586333,2067.203284,770.1674981,3032.764618,3291.719595,2637.670615,385.2146833,807.9271517,705.369172,2446.074575,877.0670288,2629.330752,3128.435121,4877.275124,868.6884001,1147.913573,0,0,15509,15615,15646,15926,16076,16309,16587,Lv 6
1133,1915,507021166,51166,Fremantle - South,50702,Fremantle,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,7.3037,115.7749397,-32.06944968,51927.94597,445.6206721,1570.275859,3105.432011,579.4262355,3997.284869,1565.131939,5259.324467,3519.761596,2232.340949,573.8799236,1467.850131,973.2020133,4007.057549,1511.931705,3302.004724,5130.069627,7219.282223,931.2650461,2122.690144,0,0,15103,15081,14995,15022,15084,15080,15235,Lv 8
1134,1916,507021167,51167,O'Connor (WA),50702,Fremantle,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,1.6691,115.7918618,-32.05915001,60014.27499,478.9055552,1887.332113,4176.637411,704.7502505,4780.850061,1880.170444,5974.011446,3715.750247,2778.803823,647.6819102,1710.557351,1111.386343,4595.513888,1716.401496,3840.104409,5368.508804,8305.472866,1048.01204,2409.660614,0,0,14,17,20,20,20,20,20,Lv 9
1135,1934,507051186,51186,Cooloongup,50705,Rockingham,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,4.9901,115.76105,-32.29272694,30375.54952,327.6897657,815.3859591,1927.525407,332.7239555,2345.035264,762.2689125,3163.875551,2051.820737,1226.269205,321.5001927,777.7501104,537.5066694,1936.276123,850.0060289,2252.972181,2863.461817,4906.143145,492.2852714,1149.765458,0,0,9171,9047,8800,8690,8686,8659,8689,Lv 5
1136,1917,507031169,51169,Bertram - Wellard (West),50703,Kwinana,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,12.4479,115.8335858,-32.26060556,34712.46425,383.7302355,1112.894408,2291.842706,431.1643524,2867.524302,936.0638359,3556.777358,2292.1856,1494.65334,388.1625583,1080.029821,653.0766897,2556.468132,1042.47714,2449.002177,3277.520777,4378.596236,606.0140837,1338.475188,0,0,11923,13139,14435,15693,16806,17710,18755,Lv 6
1137,1918,507031170,51170,Calista,50703,Kwinana,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,15.1365,115.7995292,-32.25571788,30397.6301,342.3203696,952.3250317,2054.640731,380.7251265,2455.081503,818.3422404,3091.299072,1992.818877,1290.660172,334.1917823,879.9771898,564.0608066,2154.976303,913.7926668,2190.384696,2864.919121,3986.151555,535.6631295,1199.75882,0,0,7833,7850,7836,7776,7701,7598,7565,Lv 5
1138,1919,507031172,51172,Hope Valley - Postans,50703,Kwinana,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,24.7949,115.8152806,-32.20739232,35177.70529,393.9419098,1178.364082,2411.310071,479.206367,2907.504294,1063.753579,3491.332508,2284.74042,1622.609802,402.3329049,1070.426536,658.8243593,2668.189585,1063.211888,2481.177208,3065.155709,4293.643078,620.9170833,1357.286138,0,0,86,73,65,53,45,37,27,Lv 6
1139,1920,507031173,51173,Kwinana Industrial,50703,Kwinana,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,16.7145,115.775617,-32.21970083,33247.32714,342.8135124,1188.483947,4146.55508,619.4412316,3024.075096,991.6740504,2991.201623,1890.846793,1551.922565,315.9913762,917.2789934,630.1732424,2118.936266,924.0467943,2003.906615,2600.392781,3671.580612,482.0323603,1202.325415,0,0,20,23,25,25,25,25,25,Lv 5
1140,1921,507031174,51174,Parmelia - Orelia,50703,Kwinana,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,7.8295,115.8248044,-32.2416948,33807.661,371.199738,1048.002178,2280.95487,410.9269816,2676.567853,896.0554303,3568.572141,2345.63212,1424.588828,382.7895628,1043.964995,657.3533083,2407.747381,1014.430842,2458.64692,3152.614591,4224.952293,617.15052,1297.070529,0,0,11431,11358,11226,11145,11141,11225,11394,Lv 5
