id,J_Job_POW,J_Pop_PUR,J_Val_Job,J_Val_Pop,J_BiVar,Long,Lat
3804,"0","0",A,"1",A1,149.138511,-35.542569
3777,"13","458",A,"3",A3,149.135290,-35.420929
3776,"20","526",A,"3",A3,149.135171,-35.416423
3779,"3","79",A,"1",A1,149.135528,-35.429939
3778,"23","419",A,"3",A3,149.135409,-35.425434
3781,"0","0",A,"1",A1,149.135766,-35.438950
3780,"1","0",A,"1",A1,149.135647,-35.434444
3783,"0","0",A,"1",A1,149.136004,-35.447960
3782,"0","0",A,"1",A1,149.135885,-35.443455
3785,"0","0",A,"1",A1,149.136242,-35.456971
3784,"1","0",A,"1",A1,149.136123,-35.452465
3787,"1","0",A,"1",A1,149.136481,-35.465981
3786,"0","0",A,"1",A1,149.136361,-35.461476
3789,"0","0",A,"1",A1,149.136719,-35.474992
3788,"0","0",A,"1",A1,149.136600,-35.470486
3791,"2","0",A,"1",A1,149.136958,-35.484002
3790,"0","1",A,"1",A1,149.136838,-35.479497
3825,"25","560",A,"4",A4,149.133922,-35.159520
3824,"9","271",A,"2",A2,149.133804,-35.155015
3827,"59","845",A,"4",A4,149.134157,-35.168531
3826,"36","775",A,"4",A4,149.134040,-35.164026
3829,"46","505",A,"3",A3,149.134393,-35.177542
3828,"50","480",A,"3",A3,149.134275,-35.173037
3831,"1343","388",C,"3",C3,149.134629,-35.186553
3830,"390","989",B,"4",B4,149.134511,-35.182048
3833,"55","0",A,"1",A1,149.134865,-35.195564
3832,"131","3",A,"1",A1,149.134747,-35.191058
3835,"45","305",A,"2",A2,149.135100,-35.204575
3834,"32","297",A,"2",A2,149.134983,-35.200069
3837,"165","0",A,"1",A1,149.135337,-35.213586
3836,"502","42",B,"1",B1,149.135218,-35.209080
3839,"122","0",A,"1",A1,149.135573,-35.222596
3838,"93","0",A,"1",A1,149.135455,-35.218091
3811,"0","0",A,"1",A1,149.139349,-35.574106
3813,"0","0",A,"1",A1,149.139589,-35.583116
3812,"0","0",A,"1",A1,149.139469,-35.578611
3815,"0","0",A,"1",A1,149.139829,-35.592126
3814,"0","0",A,"1",A1,149.139709,-35.587621
3819,"0","0",A,"1",A1,149.133216,-35.132487
3818,"0","0",A,"1",A1,149.133099,-35.127982
3821,"0","0",A,"1",A1,149.133451,-35.141498
3820,"0","0",A,"1",A1,149.133334,-35.136993
3823,"1","23",A,"1",A1,149.133687,-35.150509
3822,"2","0",A,"1",A1,149.133569,-35.146004
3729,"116","0",A,"1",A1,149.129611,-35.204671
3728,"92","48",A,"1",A1,149.129494,-35.200166
3731,"103","0",A,"1",A1,149.129847,-35.213682
3730,"129","0",A,"1",A1,149.129729,-35.209177
3733,"107","0",A,"1",A1,149.130082,-35.222693
3732,"109","0",A,"1",A1,149.129964,-35.218188
3735,"33","32",A,"1",A1,149.130318,-35.231704
3734,"133","0",A,"1",A1,149.130200,-35.227199
3737,"44","24",A,"1",A1,149.130553,-35.240715
3736,"22","30",A,"1",A1,149.130436,-35.236210
3739,"365","792",B,"4",B4,149.130789,-35.249726
3738,"23","20",A,"1",A1,149.130671,-35.245220
3741,"412","665",B,"4",B4,149.131025,-35.258737
3740,"481","554",B,"3",B3,149.130907,-35.254231
3743,"459","1414",B,"5",B5,149.131261,-35.267747
3742,"375","1516",B,"5",B5,149.131143,-35.263242
3713,"0","0",A,"1",A1,149.127732,-35.132584
3712,"0","0",A,"1",A1,149.127615,-35.128078
3715,"0","0",A,"1",A1,149.127966,-35.141595
3714,"0","0",A,"1",A1,149.127849,-35.137089
3717,"1","1",A,"1",A1,149.128201,-35.150606
3716,"2","2",A,"1",A1,149.128084,-35.146100
3719,"8","491",A,"3",A3,149.128436,-35.159617
3718,"0","1",A,"1",A1,149.128318,-35.155111
3721,"40","715",A,"4",A4,149.128671,-35.168628
3720,"37","333",A,"2",A2,149.128553,-35.164122
3723,"44","394",A,"3",A3,149.128906,-35.177639
3722,"42","673",A,"4",A4,149.128788,-35.173133
3725,"277","156",B,"2",B2,149.129141,-35.186650
3724,"293","120",B,"1",B1,149.129023,-35.182144
3727,"37","382",A,"3",A3,149.129376,-35.195661
3726,"33","36",A,"1",A1,149.129258,-35.191155
3761,"15","7",A,"1",A1,149.133390,-35.348844
3760,"30","276",A,"2",A2,149.133272,-35.344339
3763,"9","0",A,"1",A1,149.133627,-35.357854
3762,"11","5",A,"1",A1,149.133509,-35.353349
3765,"14","0",A,"1",A1,149.133865,-35.366865
3764,"11","0",A,"1",A1,149.133746,-35.362360
3767,"15","0",A,"1",A1,149.134102,-35.375876
3766,"15","0",A,"1",A1,149.133983,-35.371370
3769,"15","0",A,"1",A1,149.134339,-35.384886
3768,"16","0",A,"1",A1,149.134221,-35.380381
3771,"0","0",A,"1",A1,149.134577,-35.393897
3770,"8","0",A,"1",A1,149.134458,-35.389392
3773,"11","157",A,"2",A2,149.134814,-35.402907
3772,"0","0",A,"1",A1,149.134696,-35.398402
3775,"12","379",A,"3",A3,149.135052,-35.411918
3774,"20","161",A,"2",A2,149.134933,-35.407413
3745,"8053","728",E,"4",E4,149.131497,-35.276758
3744,"2255","1621",D,"5",D5,149.131379,-35.272253
3747,"3415","225",D,"2",D2,149.131734,-35.285769
3746,"5298","267",E,"2",E2,149.131616,-35.281264
3749,"260","0",B,"1",B1,149.131970,-35.294780
3748,"107","0",A,"1",A1,149.131852,-35.290274
3751,"1109","55",C,"1",C1,149.132206,-35.303790
3750,"694","1",B,"1",B1,149.132088,-35.299285
3753,"2582","539",D,"3",D3,149.132443,-35.312801
3752,"2490","377",D,"3",D3,149.132325,-35.308296
3755,"546","253",B,"2",B2,149.132680,-35.321812
3754,"1214","208",C,"2",C2,149.132561,-35.317306
3757,"201","357",A,"3",A3,149.132916,-35.330823
3756,"435","362",B,"3",B3,149.132798,-35.326317
3759,"46","519",A,"3",A3,149.133153,-35.339833
3758,"148","476",A,"3",A3,149.133035,-35.335328
3665,"0","0",A,"1",A1,149.129075,-35.393994
3664,"12","0",A,"1",A1,149.128956,-35.389489
3667,"24","450",A,"3",A3,149.129312,-35.403005
3666,"2","119",A,"1",A1,149.129193,-35.398499
3669,"49","232",A,"2",A2,149.129549,-35.412015
3668,"18","205",A,"2",A2,149.129430,-35.407510
3671,"26","435",A,"3",A3,149.129786,-35.421026
3670,"61","513",A,"3",A3,149.129667,-35.416521
3673,"21","339",A,"2",A2,149.130023,-35.430036
3672,"22","386",A,"3",A3,149.129905,-35.425531
3675,"2","13",A,"1",A1,149.130261,-35.439047
3674,"0","1",A,"1",A1,149.130142,-35.434542
3677,"6","196",A,"2",A2,149.130498,-35.448057
3676,"9","158",A,"2",A2,149.130379,-35.443552
3679,"0","1",A,"1",A1,149.130736,-35.457068
3678,"0","61",A,"1",A1,149.130617,-35.452563
3649,"327","202",B,"2",B2,149.127183,-35.321909
3648,"161","275",A,"2",A2,149.127064,-35.317403
3651,"78","213",A,"2",A2,149.127419,-35.330919
3650,"332","204",B,"2",B2,149.127301,-35.326414
3653,"55","438",A,"3",A3,149.127655,-35.339930
3652,"46","339",A,"2",A2,149.127537,-35.335425
3655,"22","8",A,"1",A1,149.127891,-35.348941
3654,"47","343",A,"2",A2,149.127773,-35.344435
3657,"7","0",A,"1",A1,149.128128,-35.357951
3656,"22","7",A,"1",A1,149.128010,-35.353446
3659,"15","0",A,"1",A1,149.128364,-35.366962
3658,"12","0",A,"1",A1,149.128246,-35.362457
3661,"11","0",A,"1",A1,149.128601,-35.375973
3660,"8","0",A,"1",A1,149.128483,-35.371467
3663,"9","0",A,"1",A1,149.128838,-35.384983
3662,"12","0",A,"1",A1,149.128719,-35.380478
3697,"0","0",A,"1",A1,149.132879,-35.538162
3696,"0","0",A,"1",A1,149.132760,-35.533657
3699,"0","0",A,"1",A1,149.133118,-35.547172
3698,"0","0",A,"1",A1,149.132999,-35.542667
3701,"0","0",A,"1",A1,149.133357,-35.556183
3700,"0","0",A,"1",A1,149.133237,-35.551677
3703,"1","0",A,"1",A1,149.133596,-35.565193
3702,"1","0",A,"1",A1,149.133476,-35.560688
3705,"0","0",A,"1",A1,149.133835,-35.574203
3704,"0","0",A,"1",A1,149.133715,-35.569698
3707,"1","0",A,"1",A1,149.134074,-35.583214
3706,"0","0",A,"1",A1,149.133954,-35.578708
3709,"0","0",A,"1",A1,149.134313,-35.592224
3708,"0","0",A,"1",A1,149.134193,-35.587719
3711,"0","0",A,"1",A1,149.127497,-35.123573
3681,"0","1",A,"1",A1,149.130974,-35.466078
3680,"0","0",A,"1",A1,149.130855,-35.461573
3683,"1","0",A,"1",A1,149.131211,-35.475089
3682,"0","0",A,"1",A1,149.131093,-35.470584
3685,"1","0",A,"1",A1,149.131449,-35.484099
3684,"0","0",A,"1",A1,149.131330,-35.479594
3687,"0","0",A,"1",A1,149.131687,-35.493110
3686,"0","0",A,"1",A1,149.131568,-35.488605
3689,"0","0",A,"1",A1,149.131926,-35.502120
3688,"0","1",A,"1",A1,149.131807,-35.497615
3691,"0","0",A,"1",A1,149.132164,-35.511131
3690,"0","0",A,"1",A1,149.132045,-35.506626
3693,"0","0",A,"1",A1,149.132402,-35.520141
3692,"0","0",A,"1",A1,149.132283,-35.515636
3695,"0","0",A,"1",A1,149.132641,-35.529152
3694,"0","0",A,"1",A1,149.132521,-35.524646
3601,"2","0",A,"1",A1,149.128559,-35.583311
3600,"0","0",A,"1",A1,149.128440,-35.578806
3603,"0","0",A,"1",A1,149.128797,-35.592321
3602,"0","0",A,"1",A1,149.128678,-35.587816
3605,"0","0",A,"1",A1,149.122013,-35.123669
3607,"0","0",A,"1",A1,149.122247,-35.132680
3606,"0","0",A,"1",A1,149.122130,-35.128175
3609,"1","1",A,"1",A1,149.122481,-35.141691
3608,"0","0",A,"1",A1,149.122364,-35.137186
3611,"0","0",A,"1",A1,149.122715,-35.150702
3610,"1","1",A,"1",A1,149.122598,-35.146197
3613,"10","37",A,"1",A1,149.122950,-35.159713
3612,"8","3",A,"1",A1,149.122832,-35.155208
3615,"47","632",A,"4",A4,149.123184,-35.168724
3614,"35","140",A,"2",A2,149.123067,-35.164219
3585,"0","0",A,"1",A1,149.126654,-35.511228
3584,"1","0",A,"1",A1,149.126535,-35.506723
3587,"0","0",A,"1",A1,149.126892,-35.520238
3586,"0","0",A,"1",A1,149.126773,-35.515733
3589,"0","0",A,"1",A1,149.127129,-35.529249
3588,"0","0",A,"1",A1,149.127011,-35.524744
3591,"0","0",A,"1",A1,149.127367,-35.538259
3590,"0","0",A,"1",A1,149.127248,-35.533754
3593,"1","0",A,"1",A1,149.127606,-35.547270
3592,"0","0",A,"1",A1,149.127486,-35.542765
3595,"1","0",A,"1",A1,149.127844,-35.556280
3594,"0","0",A,"1",A1,149.127725,-35.551775
3597,"0","0",A,"1",A1,149.128082,-35.565290
3596,"0","0",A,"1",A1,149.127963,-35.560785
3599,"0","0",A,"1",A1,149.128320,-35.574301
3598,"0","0",A,"1",A1,149.128201,-35.569796
3633,"130","546",A,"3",A3,149.125297,-35.249822
3632,"124","568",A,"4",A4,149.125179,-35.245317
3635,"32","496",A,"3",A3,149.125532,-35.258833
3634,"81","473",A,"3",A3,149.125415,-35.254328
3637,"56","468",A,"3",A3,149.125768,-35.267844
3636,"34","577",A,"4",A4,149.125650,-35.263339
3639,"7018","2064",E,"5",E5,149.126003,-35.276855
3638,"415","395",B,"3",B3,149.125886,-35.272349
3641,"2105","627",D,"4",D4,149.126239,-35.285866
3640,"3345","342",D,"2",D2,149.126121,-35.281360
3643,"237","11",B,"1",B1,149.126475,-35.294876
3642,"133","0",A,"1",A1,149.126357,-35.290371
3645,"678","8",B,"1",B1,149.126711,-35.303887
3644,"476","10",B,"1",B1,149.126593,-35.299382
3647,"1024","232",C,"2",C2,149.126946,-35.312898
3646,"796","18",B,"1",B1,149.126828,-35.308393
3617,"34","540",A,"3",A3,149.123418,-35.177735
3616,"55","599",A,"4",A4,149.123301,-35.173230
3619,"282","138",B,"2",B2,149.123653,-35.186746
3618,"69","289",A,"2",A2,149.123535,-35.182241
3621,"35","630",A,"4",A4,149.123887,-35.195757
3620,"30","672",A,"4",A4,149.123770,-35.191252
3623,"101","0",A,"1",A1,149.124122,-35.204768
3622,"92","316",A,"2",A2,149.124005,-35.200262
3625,"120","0",A,"1",A1,149.124357,-35.213779
3624,"124","0",A,"1",A1,149.124239,-35.209273
3627,"99","0",A,"1",A1,149.124592,-35.222790
3626,"109","0",A,"1",A1,149.124474,-35.218284
3629,"58","77",A,"1",A1,149.124827,-35.231801
3628,"79","0",A,"1",A1,149.124709,-35.227295
3631,"80","323",A,"2",A2,149.125062,-35.240812
3630,"57","221",A,"2",A2,149.124944,-35.236306
3537,"159","1",A,"1",A1,149.120979,-35.294973
3536,"201","11",A,"1",A1,149.120862,-35.290468
3539,"258","31",B,"1",B1,149.121215,-35.303984
3538,"83","22",A,"1",A1,149.121097,-35.299478
3541,"242","216",B,"2",B2,149.121450,-35.312995
3540,"595","19",B,"1",B1,149.121332,-35.308489
3543,"94","150",A,"2",A2,149.121685,-35.322005
3542,"169","225",A,"2",A2,149.121568,-35.317500
3545,"50","118",A,"1",A1,149.121921,-35.331016
3544,"66","69",A,"1",A1,149.121803,-35.326511
3547,"41","233",A,"2",A2,149.122157,-35.340027
3546,"47","159",A,"2",A2,149.122039,-35.335521
3549,"21","64",A,"1",A1,149.122392,-35.349038
3548,"48","30",A,"1",A1,149.122274,-35.344532
3551,"14","9",A,"1",A1,149.122628,-35.358048
3550,"25","63",A,"1",A1,149.122510,-35.353543
3521,"41","166",A,"2",A2,149.119101,-35.222886
3520,"72","71",A,"1",A1,149.118984,-35.218381
3523,"30","27",A,"1",A1,149.119336,-35.231897
3522,"25","97",A,"1",A1,149.119218,-35.227392
3525,"68","310",A,"2",A2,149.119570,-35.240908
3524,"67","264",A,"2",A2,149.119453,-35.236402
3527,"65","501",A,"3",A3,149.119805,-35.249919
3526,"117","493",A,"3",A3,149.119687,-35.245413
3529,"38","403",A,"3",A3,149.120039,-35.258930
3528,"30","569",A,"4",A4,149.119922,-35.254424
3531,"57","263",A,"2",A2,149.120274,-35.267940
3530,"41","543",A,"3",A3,149.120157,-35.263435
3533,"737","310",B,"2",B2,149.120509,-35.276951
3532,"262","276",B,"2",B2,149.120392,-35.272446
3535,"848","274",C,"2",C2,149.120744,-35.285962
3534,"1867","322",C,"2",C2,149.120627,-35.281457
3569,"26","176",A,"2",A2,149.124756,-35.439144
3568,"21","273",A,"2",A2,149.124637,-35.434639
3571,"10","332",A,"2",A2,149.124993,-35.448155
3570,"9","422",A,"3",A3,149.124874,-35.443649
3573,"0","16",A,"1",A1,149.125230,-35.457165
3572,"7","301",A,"2",A2,149.125111,-35.452660
3575,"0","0",A,"1",A1,149.125467,-35.466176
3574,"0","0",A,"1",A1,149.125348,-35.461670
3577,"0","0",A,"1",A1,149.125704,-35.475186
3576,"0","0",A,"1",A1,149.125585,-35.470681
3579,"0","0",A,"1",A1,149.125941,-35.484197
3578,"0","0",A,"1",A1,149.125823,-35.479691
3581,"1","0",A,"1",A1,149.126179,-35.493207
3580,"0","0",A,"1",A1,149.126060,-35.488702
3583,"0","0",A,"1",A1,149.126416,-35.502218
3582,"0","0",A,"1",A1,149.126297,-35.497712
3553,"15","0",A,"1",A1,149.122864,-35.367059
3552,"13","0",A,"1",A1,149.122746,-35.362554
3555,"6","0",A,"1",A1,149.123100,-35.376070
3554,"15","0",A,"1",A1,149.122982,-35.371564
3557,"9","0",A,"1",A1,149.123336,-35.385080
3556,"12","0",A,"1",A1,149.123218,-35.380575
3559,"10","34",A,"1",A1,149.123573,-35.394091
3558,"4","3",A,"1",A1,149.123454,-35.389586
3561,"12","334",A,"2",A2,149.123809,-35.403102
3560,"11","217",A,"2",A2,149.123691,-35.398596
3563,"66","109",A,"1",A1,149.124046,-35.412112
3562,"12","300",A,"2",A2,149.123927,-35.407607
3565,"18","433",A,"3",A3,149.124282,-35.421123
3564,"124","350",A,"3",A3,149.124164,-35.416618
3567,"22","451",A,"3",A3,149.124519,-35.430133
3566,"22","419",A,"3",A3,149.124400,-35.425628
3473,"1","0",A,"1",A1,149.120433,-35.484294
3472,"0","0",A,"1",A1,149.120315,-35.479788
3475,"0","0",A,"1",A1,149.120670,-35.493304
3474,"0","0",A,"1",A1,149.120551,-35.488799
3477,"1","0",A,"1",A1,149.120907,-35.502315
3476,"0","0",A,"1",A1,149.120788,-35.497809
3479,"0","0",A,"1",A1,149.121144,-35.511325
3478,"0","0",A,"1",A1,149.121025,-35.506820
3481,"0","0",A,"1",A1,149.121381,-35.520336
3480,"0","0",A,"1",A1,149.121262,-35.515830
3483,"0","0",A,"1",A1,149.121618,-35.529346
3482,"0","0",A,"1",A1,149.121500,-35.524841
3485,"1","0",A,"1",A1,149.121856,-35.538356
3484,"0","0",A,"1",A1,149.121737,-35.533851
3487,"1","2",A,"1",A1,149.122093,-35.547367
3486,"0","0",A,"1",A1,149.121974,-35.542862
3457,"37","104",A,"1",A1,149.118542,-35.412209
3456,"25","323",A,"2",A2,149.118424,-35.407704
3459,"23","525",A,"3",A3,149.118778,-35.421220
3458,"45","292",A,"2",A2,149.118660,-35.416714
3461,"21","525",A,"3",A3,149.119014,-35.430230
3460,"22","444",A,"3",A3,149.118896,-35.425725
3463,"127","165",A,"2",A2,149.119250,-35.439241
3462,"83","197",A,"2",A2,149.119132,-35.434735
3465,"12","457",A,"3",A3,149.119487,-35.448251
3464,"12","431",A,"3",A3,149.119369,-35.443746
3467,"16","121",A,"1",A1,149.119723,-35.457262
3466,"8","308",A,"2",A2,149.119605,-35.452757
3469,"14","0",A,"1",A1,149.119960,-35.466273
3468,"35","4",A,"1",A1,149.119841,-35.461767
3471,"0","0",A,"1",A1,149.120196,-35.475283
3470,"0","0",A,"1",A1,149.120078,-35.470778
3505,"0","0",A,"1",A1,149.117230,-35.150798
3504,"0","0",A,"1",A1,149.117113,-35.146293
3507,"15","3",A,"1",A1,149.117463,-35.159809
3506,"18","0",A,"1",A1,149.117346,-35.155304
3509,"34","324",A,"2",A2,149.117697,-35.168820
3508,"14","1",A,"1",A1,149.117580,-35.164315
3511,"28","689",A,"4",A4,149.117931,-35.177831
3510,"44","445",A,"3",A3,149.117814,-35.173326
3513,"37","328",A,"2",A2,149.118165,-35.186842
3512,"31","414",A,"3",A3,149.118048,-35.182337
3515,"31","721",A,"4",A4,149.118399,-35.195853
3514,"37","741",A,"4",A4,149.118282,-35.191348
3517,"97","36",A,"1",A1,149.118633,-35.204864
3516,"76","385",A,"3",A3,149.118516,-35.200359
3519,"110","0",A,"1",A1,149.118867,-35.213875
3518,"86","0",A,"1",A1,149.118750,-35.209370
3489,"0","1",A,"1",A1,149.122331,-35.556377
3488,"0","0",A,"1",A1,149.122212,-35.551872
3491,"0","0",A,"1",A1,149.122568,-35.565388
3490,"0","0",A,"1",A1,149.122449,-35.560883
3493,"1","0",A,"1",A1,149.122806,-35.574398
3492,"0","0",A,"1",A1,149.122687,-35.569893
3495,"0","0",A,"1",A1,149.123044,-35.583408
3494,"0","0",A,"1",A1,149.122925,-35.578903
3496,"0","0",A,"1",A1,149.123163,-35.587914
3499,"0","0",A,"1",A1,149.116530,-35.123765
3501,"0","0",A,"1",A1,149.116763,-35.132776
3500,"0","0",A,"1",A1,149.116646,-35.128271
3503,"0","0",A,"1",A1,149.116996,-35.141787
3502,"0","0",A,"1",A1,149.116880,-35.137282
3409,"42","638",A,"4",A4,149.112910,-35.195949
3408,"43","423",A,"3",A3,149.112793,-35.191444
3411,"66","602",A,"4",A4,149.113143,-35.204960
3410,"47","495",A,"3",A3,149.113027,-35.200455
3413,"62","175",A,"2",A2,149.113377,-35.213971
3412,"99","20",A,"1",A1,149.113260,-35.209466
3415,"30","426",A,"3",A3,149.113611,-35.222982
3414,"26","312",A,"2",A2,149.113494,-35.218477
3417,"37","362",A,"3",A3,149.113844,-35.231993
3416,"22","375",A,"3",A3,149.113728,-35.227488
3419,"51","129",A,"2",A2,149.114078,-35.241004
3418,"29","44",A,"1",A1,149.113961,-35.236498
3421,"48","251",A,"2",A2,149.114312,-35.250015
3420,"61","20",A,"1",A1,149.114195,-35.245509
3423,"45","401",A,"3",A3,149.114546,-35.259026
3422,"41","456",A,"3",A3,149.114429,-35.254520
3395,"0","0",A,"1",A1,149.111278,-35.132872
3394,"0","0",A,"1",A1,149.111162,-35.128366
3397,"0","0",A,"1",A1,149.111511,-35.141883
3396,"0","0",A,"1",A1,149.111395,-35.137377
3399,"0","1",A,"1",A1,149.111744,-35.150894
3398,"0","0",A,"1",A1,149.111628,-35.146388
3401,"23","197",A,"2",A2,149.111977,-35.159905
3400,"13","29",A,"1",A1,149.111860,-35.155399
3403,"29","689",A,"4",A4,149.112210,-35.168916
3402,"19","713",A,"4",A4,149.112093,-35.164411
3405,"28","519",A,"3",A3,149.112443,-35.177927
3404,"34","638",A,"4",A4,149.112327,-35.173422
3407,"28","117",A,"1",A1,149.112676,-35.186938
3406,"25","407",A,"3",A3,149.112560,-35.182433
3441,"60","23",A,"1",A1,149.116658,-35.340123
3440,"49","0",A,"1",A1,149.116541,-35.335618
3443,"23","67",A,"1",A1,149.116893,-35.349134
3442,"64","55",A,"1",A1,149.116776,-35.344629
3445,"13","23",A,"1",A1,149.117128,-35.358145
3444,"22","60",A,"1",A1,149.117011,-35.353639
3447,"7","77",A,"1",A1,149.117364,-35.367155
3446,"9","0",A,"1",A1,149.117246,-35.362650
3449,"12","273",A,"2",A2,149.117599,-35.376166
3448,"14","159",A,"2",A2,149.117482,-35.371661
3451,"2","0",A,"1",A1,149.117835,-35.385177
3450,"8","108",A,"1",A1,149.117717,-35.380672
3453,"20","105",A,"1",A1,149.118071,-35.394188
3452,"10","34",A,"1",A1,149.117953,-35.389682
3455,"18","370",A,"3",A3,149.118306,-35.403198
3454,"21","328",A,"2",A2,149.118188,-35.398693
3425,"104","392",A,"3",A3,149.114781,-35.268037
3424,"31","408",A,"3",A3,149.114664,-35.263531
3427,"564","247",B,"2",B2,149.115015,-35.277048
3426,"408","95",B,"1",B1,149.114898,-35.272542
3429,"550","287",B,"2",B2,149.115249,-35.286058
3428,"616","321",B,"2",B2,149.115132,-35.281553
3431,"7","0",A,"1",A1,149.115484,-35.295069
3430,"283","123",B,"1",B1,149.115367,-35.290564
3433,"90","33",A,"1",A1,149.115719,-35.304080
3432,"79","23",A,"1",A1,149.115601,-35.299575
3435,"97","209",A,"2",A2,149.115953,-35.313091
3434,"99","61",A,"1",A1,149.115836,-35.308585
3437,"77","51",A,"1",A1,149.116188,-35.322102
3436,"118","216",A,"2",A2,149.116071,-35.317596
3439,"63","26",A,"1",A1,149.116423,-35.331112
3438,"40","0",A,"1",A1,149.116306,-35.326607
3345,"7","46",A,"1",A1,149.112333,-35.385273
3344,"45","340",A,"2",A2,149.112216,-35.380768
3347,"12","79",A,"1",A1,149.112568,-35.394284
3346,"0","0",A,"1",A1,149.112451,-35.389779
3349,"21","503",A,"3",A3,149.112804,-35.403295
3348,"19","179",A,"2",A2,149.112686,-35.398789
3351,"43","280",A,"2",A2,149.113039,-35.412305
3350,"42","467",A,"3",A3,149.112921,-35.407800
3353,"19","494",A,"3",A3,149.113274,-35.421316
3352,"28","241",A,"2",A2,149.113157,-35.416811
3355,"16","209",A,"2",A2,149.113510,-35.430327
3354,"25","335",A,"2",A2,149.113392,-35.425821
3357,"97","497",A,"3",A3,149.113745,-35.439337
3356,"92","237",A,"2",A2,149.113627,-35.434832
3359,"8","211",A,"2",A2,149.113981,-35.448348
3358,"25","327",A,"2",A2,149.113863,-35.443843
3329,"94","266",A,"2",A2,149.110457,-35.313187
3328,"98","284",A,"2",A2,149.110340,-35.308682
3331,"73","82",A,"1",A1,149.110691,-35.322198
3330,"80","330",A,"2",A2,149.110574,-35.317692
3333,"51","81",A,"1",A1,149.110925,-35.331209
3332,"50","8",A,"1",A1,149.110808,-35.326703
3335,"60","486",A,"3",A3,149.111160,-35.340219
3334,"65","223",A,"2",A2,149.111042,-35.335714
3337,"23","77",A,"1",A1,149.111394,-35.349230
3336,"53","326",A,"2",A2,149.111277,-35.344725
3339,"15","239",A,"2",A2,149.111629,-35.358241
3338,"20","69",A,"1",A1,149.111511,-35.353736
3341,"13","365",A,"3",A3,149.111864,-35.367252
3340,"8","294",A,"2",A2,149.111746,-35.362746
3343,"28","348",A,"3",A3,149.112098,-35.376263
3342,"13","471",A,"3",A3,149.111981,-35.371757
3377,"0","0",A,"1",A1,149.116107,-35.529443
3376,"0","2",A,"1",A1,149.115989,-35.524938
3379,"0","0",A,"1",A1,149.116344,-35.538453
3378,"0","0",A,"1",A1,149.116225,-35.533948
3381,"0","0",A,"1",A1,149.116580,-35.547464
3380,"0","0",A,"1",A1,149.116462,-35.542959
3383,"0","0",A,"1",A1,149.116817,-35.556474
3382,"0","0",A,"1",A1,149.116699,-35.551969
3385,"0","0",A,"1",A1,149.117054,-35.565485
3384,"0","0",A,"1",A1,149.116936,-35.560979
3387,"0","0",A,"1",A1,149.117292,-35.574495
3386,"0","0",A,"1",A1,149.117173,-35.569990
3389,"0","0",A,"1",A1,149.117529,-35.583506
3388,"0","0",A,"1",A1,149.117410,-35.579000
3390,"0","0",A,"1",A1,149.117647,-35.588011
3361,"22","149",A,"2",A2,149.114217,-35.457359
3360,"22","254",A,"2",A2,149.114099,-35.452853
3363,"40","241",A,"2",A2,149.114453,-35.466369
3362,"35","157",A,"2",A2,149.114335,-35.461864
3365,"0","0",A,"1",A1,149.114689,-35.475380
3364,"33","15",A,"1",A1,149.114571,-35.470874
3367,"0","0",A,"1",A1,149.114925,-35.484390
3366,"0","0",A,"1",A1,149.114807,-35.479885
3369,"0","0",A,"1",A1,149.115161,-35.493401
3368,"0","0",A,"1",A1,149.115043,-35.488896
3371,"0","0",A,"1",A1,149.115397,-35.502411
3370,"1","1",A,"1",A1,149.115279,-35.497906
3373,"0","0",A,"1",A1,149.115634,-35.511422
3372,"0","0",A,"1",A1,149.115515,-35.506917
3375,"1","0",A,"1",A1,149.115870,-35.520432
3374,"0","0",A,"1",A1,149.115752,-35.515927
3281,"1","0",A,"1",A1,149.111777,-35.574592
3280,"0","0",A,"1",A1,149.111659,-35.570087
3283,"0","0",A,"1",A1,149.112014,-35.583602
3282,"0","0",A,"1",A1,149.111895,-35.579097
3284,"0","0",A,"1",A1,149.112132,-35.588108
3289,"0","0",A,"1",A1,149.105794,-35.132967
3291,"0","0",A,"1",A1,149.106026,-35.141978
3290,"0","0",A,"1",A1,149.105910,-35.137473
3293,"0","0",A,"1",A1,149.106258,-35.150989
3292,"0","0",A,"1",A1,149.106142,-35.146484
3295,"28","575",A,"4",A4,149.106491,-35.160001
3294,"18","86",A,"1",A1,149.106374,-35.155495
3265,"0","0",A,"1",A1,149.109888,-35.502508
3264,"1","0",A,"1",A1,149.109770,-35.498003
3267,"1","0",A,"1",A1,149.110124,-35.511518
3266,"0","0",A,"1",A1,149.110006,-35.507013
3269,"0","0",A,"1",A1,149.110359,-35.520529
3268,"0","0",A,"1",A1,149.110242,-35.516024
3271,"0","0",A,"1",A1,149.110595,-35.529540
3270,"0","0",A,"1",A1,149.110477,-35.525034
3273,"0","0",A,"1",A1,149.110832,-35.538550
3272,"0","0",A,"1",A1,149.110714,-35.534045
3275,"0","0",A,"1",A1,149.111068,-35.547561
3274,"0","0",A,"1",A1,149.110950,-35.543055
3277,"0","0",A,"1",A1,149.111304,-35.556571
3276,"0","0",A,"1",A1,149.111186,-35.552066
3279,"0","0",A,"1",A1,149.111541,-35.565581
3278,"0","0",A,"1",A1,149.111422,-35.561076
3313,"62","2",A,"1",A1,149.108587,-35.241100
3312,"34","195",A,"2",A2,149.108470,-35.236594
