fid,id,left,top,right,bottom,J_Attached,J_Secondar,J_Medium d,J_Apartmen,J_Total_Ne,Long,Lat
7166,7166,692021.715645413380116,6093230.034500000067055,692310.390780008165166,6092980.034500000067055,"0","0","0","0","0",149.11314,-35.28677
7167,7167,692021.715645413380116,6092980.034500000067055,692310.390780008165166,6092730.034500000998378,"0","0","0","0","0",149.11319,-35.28903
7168,7168,692021.715645413380116,6092730.034500000998378,692310.390780008165166,6092480.034500000067055,"0","0","0","0","0",149.11325,-35.29128
7169,7169,692021.715645413380116,6092480.034500000067055,692310.390780008165166,6092230.034500000067055,"0","0","0","0","0",149.11331,-35.29353
7170,7170,692021.715645413380116,6092230.034500000067055,692310.390780008165166,6091980.034500000067055,"0","0","0","0","0",149.11337,-35.29578
7171,7171,692021.715645413380116,6091980.034500000067055,692310.390780008165166,6091730.034500000067055,"0","0","0","0","0",149.11343,-35.29804
7172,7172,692021.715645413380116,6091730.034500000067055,692310.390780008165166,6091480.034500000067055,"0","0","0","0","0",149.11349,-35.30029
7173,7173,692021.715645413380116,6091480.034500000067055,692310.390780008165166,6091230.034500000067055,"0","0","0","0","0",149.11355,-35.30254
7174,7174,692021.715645413380116,6091230.034500000067055,692310.390780008165166,6090980.034500000067055,"0.073001951","0","0","0","0.073001951",149.11360,-35.30480
7175,7175,692021.715645413380116,6090980.034500000067055,692310.390780008165166,6090730.034500000067055,"0","0","0","0","0",149.11366,-35.30705
7176,7176,692021.715645413380116,6090730.034500000067055,692310.390780008165166,6090480.034499999135733,"0","0","0","0","0",149.11372,-35.30930
7177,7177,692021.715645413380116,6090480.034499999135733,692310.390780008165166,6090230.034500000067055,"6.382225379","0","0","0","6.382225379",149.11378,-35.31155
7178,7178,692021.715645413380116,6090230.034500000067055,692310.390780008165166,6089980.034500000067055,"19.19546829","0","0","0","19.19546829",149.11384,-35.31381
7179,7179,692021.715645413380116,6089980.034500000067055,692310.390780008165166,6089730.034500000067055,"1.00328731","0","0","0","1.00328731",149.11390,-35.31606
7180,7180,692021.715645413380116,6089730.034500000067055,692310.390780008165166,6089480.034500000067055,"0","1.344326557","0","0","1.344326557",149.11396,-35.31831
7181,7181,692021.715645413380116,6089480.034500000067055,692310.390780008165166,6089230.034500000067055,"2.910402515","0","0","0","2.910402515",149.11401,-35.32056
7182,7182,692021.715645413380116,6089230.034500000067055,692310.390780008165166,6088980.034500000067055,"0","0","0","0","0",149.11407,-35.32282
7183,7183,692021.715645413380116,6088980.034500000067055,692310.390780008165166,6088730.034500000998378,"0","0","0","0","0",149.11413,-35.32507
7184,7184,692021.715645413380116,6088730.034500000998378,692310.390780008165166,6088480.034500000067055,"0","0","0","0","0",149.11419,-35.32732
7185,7185,692021.715645413380116,6088480.034500000067055,692310.390780008165166,6088230.034500000067055,"0","0","0","0","0",149.11425,-35.32958
7186,7186,692021.715645413380116,6088230.034500000067055,692310.390780008165166,6087980.034500000067055,"3.144348665","0","0","0","3.144348665",149.11431,-35.33183
7187,7187,692021.715645413380116,6087980.034500000067055,692310.390780008165166,6087730.034500000067055,"0.258917777","0","0","0","0.258917777",149.11437,-35.33408
7188,7188,692021.715645413380116,6087730.034500000067055,692310.390780008165166,6087480.034500000067055,"0","0","0","0","0",149.11443,-35.33633
7189,7189,692021.715645413380116,6087480.034500000067055,692310.390780008165166,6087230.034500000067055,"2","4.48847257","0","0","6.48847257",149.11448,-35.33859
7190,7190,692021.715645413380116,6087230.034500000067055,692310.390780008165166,6086980.034500000067055,"2","11.86020067","0","0","13.86020067",149.11454,-35.34084
7191,7191,692021.715645413380116,6086980.034500000067055,692310.390780008165166,6086730.034500000067055,"2.538344115","20.66681539","0","0","23.20515951",149.11460,-35.34309
7192,7192,692021.715645413380116,6086730.034500000067055,692310.390780008165166,6086480.034499999135733,"0","0.556457533","0","0","0.556457533",149.11466,-35.34534
7193,7193,692021.715645413380116,6086480.034499999135733,692310.390780008165166,6086230.034500000067055,"0","0","0","0","0",149.11472,-35.34760
7194,7194,692021.715645413380116,6086230.034500000067055,692310.390780008165166,6085980.034500000067055,"5.676979237","5.697166065","0","0","11.3741453",149.11478,-35.34985
7195,7195,692021.715645413380116,6085980.034500000067055,692310.390780008165166,6085730.034500000067055,"13.18042826","0.266129771","0","0","13.44655803",149.11484,-35.35210
7196,7196,692021.715645413380116,6085730.034500000067055,692310.390780008165166,6085480.034500000067055,"0","0","0","0","0",149.11490,-35.35435
